X0	Y0	X1	Y1	X2	Y2	X3	Y3
45.2110	666.0000						
45.5015	723.0000						
45.8120	902.0000						
46.1421	1050.0000						
46.4913	807.0000						
46.8593	782.0000						
47.2456	864.0000						
47.6498	893.0000						
48.0714	699.0000						
48.5099	866.0000						
48.9649	948.0000						
49.4360	490.0000						
49.9226	509.0000						
50.4244	1098.0000						
50.9409	732.0000						
51.4716	551.0000						
52.0161	812.0000						
52.5740	821.0000						
53.1449	808.0000						
53.7283	925.0000						
54.3239	629.0000						
54.9312	742.0000						
55.5499	757.0000						
56.1796	656.0000						
56.8199	523.0000						
57.4704	790.0000						
58.1309	860.0000						
58.8010	699.0000						
59.4803	966.0000						
60.1686	851.0000						
60.8655	616.0000						
61.5708	850.0000						
62.2842	850.0000						
63.0053	588.0000						
63.7340	803.0000						
64.4700	834.0000						
65.2130	877.0000						
65.0413	848.0000						
64.2863	570.0000						
63.5380	704.0000						
62.7968	773.0000						
62.0627	634.0000						
61.3363	765.0000						
60.6176	805.0000						
59.9070	891.0000						
59.2047	934.0000						
58.5111	682.0000						
57.8265	767.0000						
57.1511	773.0000						
56.4855	627.0000						
55.8297	675.0000						
55.1843	914.0000						
54.5496	1060.0000						
53.9260	798.0000						
53.3139	655.0000						
52.7136	788.0000						
52.1256	671.0000						
51.5502	724.0000						
50.9880	871.0000						
50.4394	852.0000						
49.9048	950.0000						
49.3846	831.0000						
48.8793	1027.0000						
48.3895	665.0000						
47.9155	614.0000						
47.4579	755.0000						
47.0170	966.0000						
46.5935	547.0000						
46.1877	821.0000						
45.8002	722.0000						
45.4314	925.0000						
45.0818	808.0000						
44.7517	710.0000						
44.4418	780.0000						
44.1523	1052.0000						
43.8837	752.0000						
43.6363	838.0000						
43.4106	678.0000						
43.2069	611.0000						
43.0254	691.0000						
42.8665	866.0000						
42.7304	802.0000						
42.6174	784.0000						
42.5276	915.0000						
42.4611	971.0000						
42.4182	777.0000						
42.3988	664.0000						
42.4029	594.0000						
42.4306	686.0000						
42.4819	833.0000						
42.5566	676.0000						
42.6546	700.0000						
42.7758	575.0000						
42.9200	659.0000						
43.0868	719.0000						
43.2762	755.0000						
43.4877	918.0000						
43.7211	656.0000						
43.9760	707.0000						
44.2520	577.0000						
44.5488	953.0000						
44.8658	951.0000						
45.2028	700.0000						
45.5593	742.0000						
45.9348	697.0000						
46.3288	729.0000						
46.7409	893.0000						
47.1705	929.0000						
47.6174	890.0000						
48.0808	946.0000						
48.5605	938.0000						
49.0558	672.0000						
49.5664	836.0000						
50.0917	933.0000						
50.6313	889.0000						
51.1848	668.0000						
51.7517	666.0000						
52.3315	958.0000						
52.9239	812.0000						
53.5284	685.0000						
54.1447	874.0000						
54.7722	917.0000						
55.4107	717.0000						
56.0598	685.0000						
56.7191	821.0000						
57.3882	805.0000						
58.0669	765.0000						
58.7547	741.0000						
59.4514	878.0000						
60.1566	682.0000						
60.8701	697.0000						
61.5916	763.0000						
62.3208	603.0000						
63.0574	424.0000						
63.8011	968.0000						
64.5518	646.0000						
64.3939	673.0000						
63.6312	529.0000						
62.8751	628.0000						
62.1260	1006.0000						
61.3840	861.0000						
60.6493	359.0000						
59.9224	711.0000						
59.2034	628.0000						
58.4927	774.0000						
57.7906	613.0000						
57.0973	835.0000						
56.4133	674.0000						
55.7388	781.0000						
55.0742	510.0000						
54.4198	802.0000						
53.7761	454.0000						
53.1434	774.0000						
52.5221	668.0000						
51.9127	809.0000						
51.3155	570.0000						
50.7310	681.0000						
50.1596	810.0000						
49.6018	719.0000						
49.0580	707.0000						
48.5288	880.0000						
48.0145	759.0000						
47.5158	901.0000						
47.0330	1048.0000						
46.5667	653.0000						
46.1173	606.0000						
45.6854	601.0000						
45.2715	710.0000						
44.8761	1047.0000						
44.4996	865.0000						
44.1426	942.0000						
43.8055	757.0000						
43.4888	569.0000						
43.1929	761.0000						
42.9183	767.0000						
42.6654	772.0000						
42.4345	901.0000						
42.2260	850.0000						
42.0403	911.0000						
41.8777	955.0000						
41.7384	795.0000						
41.6227	768.0000						
41.5307	498.0000						
41.4627	806.0000						
41.4187	648.0000						
41.3988	819.0000						
41.4030	862.0000						
41.4314	632.0000						
41.4839	1112.0000						
41.5604	643.0000						
41.6608	963.0000						
41.7849	671.0000						
41.9324	506.0000						
42.1032	988.0000						
42.2970	611.0000						
42.5134	876.0000						
42.7521	930.0000						
43.0127	1019.0000						
43.2948	974.0000						
43.5981	1004.0000						
43.9221	802.0000						
44.2663	639.0000						
44.6302	784.0000						
45.0134	839.0000						
45.4154	772.0000						
45.8357	661.0000						
46.2738	814.0000						
46.7292	614.0000						
47.2014	735.0000						
47.6899	696.0000						
48.1941	1022.0000						
48.7137	536.0000						
49.2482	811.0000						
49.7969	741.0000						
50.3596	944.0000						
50.9356	723.0000						
51.5247	692.0000						
52.1262	887.0000						
52.7399	717.0000						
53.3652	799.0000						
54.0019	664.0000						
54.6494	601.0000						
55.3074	720.0000						
55.9755	824.0000						
56.6534	842.0000						
57.3408	362.0000						
58.0372	810.0000						
58.7424	581.0000						
59.4561	997.0000						
60.1779	722.0000						
60.9075	757.0000						
61.6448	792.0000						
62.3894	532.0000						
63.1410	642.0000						
63.8994	626.0000						
63.7557	697.0000						
62.9852	1089.0000						
62.2213	703.0000						
61.4642	820.0000						
60.7140	560.0000						
59.9712	682.0000						
59.2360	740.0000						
58.5086	658.0000						
57.7893	808.0000						
57.0785	642.0000						
56.3765	937.0000						
55.6836	772.0000						
55.0001	868.0000						
54.3265	969.0000						
53.6630	863.0000						
53.0101	643.0000						
52.3682	908.0000						
51.7376	647.0000						
51.1188	847.0000						
50.5122	757.0000						
49.9183	970.0000						
49.3375	712.0000						
48.7703	839.0000						
48.2172	879.0000						
47.6786	840.0000						
47.1551	835.0000						
46.6471	900.0000						
46.1552	731.0000						
45.6800	842.0000						
45.2218	622.0000						
44.7813	909.0000						
44.3590	870.0000						
43.9553	802.0000						
43.5709	982.0000						
43.2062	860.0000						
42.8617	948.0000						
42.5380	507.0000						
42.2354	780.0000						
41.9546	590.0000						
41.6958	1007.0000						
41.4595	878.0000						
41.2461	757.0000						
41.0560	797.0000						
40.8895	786.0000						
40.7468	834.0000						
40.6282	993.0000						
40.5340	777.0000						
40.4643	784.0000						
40.4192	879.0000						
40.3988	455.0000						
40.4032	816.0000						
40.4323	740.0000						
40.4861	954.0000						
40.5645	829.0000						
40.6673	929.0000						
40.7944	754.0000						
40.9455	917.0000						
41.1204	740.0000						
41.3187	802.0000						
41.5402	784.0000						
41.7845	672.0000						
42.0511	569.0000						
42.3397	752.0000						
42.6498	516.0000						
42.9809	819.0000						
43.3325	659.0000						
43.7042	625.0000						
44.0955	922.0000						
44.5058	772.0000						
44.9346	934.0000						
45.3814	788.0000						
45.8456	745.0000						
46.3268	1008.0000						
46.8244	677.0000						
47.3379	753.0000						
47.8668	648.0000						
48.4106	889.0000						
48.9688	653.0000						
49.5408	681.0000						
50.1263	769.0000						
50.7247	668.0000						
51.3357	823.0000						
51.9587	853.0000						
52.5933	536.0000						
53.2392	784.0000						
53.8958	791.0000						
54.5629	489.0000						
55.2401	463.0000						
55.9269	973.0000						
56.6231	712.0000						
57.3282	739.0000						
58.0420	853.0000						
58.7642	698.0000						
59.4944	712.0000						
60.2323	828.0000						
60.9778	523.0000						
61.7304	817.0000						
62.4899	562.0000						
63.2562	763.0000						
63.1268	682.0000						
62.3486	734.0000						
61.5767	839.0000						
60.8116	809.0000						
60.0533	771.0000						
59.3022	767.0000						
58.5586	628.0000						
57.8226	637.0000						
57.0947	908.0000						
56.3752	890.0000						
55.6643	823.0000						
54.9624	729.0000						
54.2699	851.0000						
53.5871	696.0000						
52.9143	809.0000						
52.2521	669.0000						
51.6007	538.0000						
50.9606	903.0000						
50.3323	858.0000						
49.7161	531.0000						
49.1125	769.0000						
48.5221	830.0000						
47.9453	702.0000						
47.3825	619.0000						
46.8343	648.0000						
46.3012	928.0000						
45.7838	641.0000						
45.2826	796.0000						
44.7980	1018.0000						
44.3308	872.0000						
43.8813	676.0000						
43.4502	748.0000						
43.0381	848.0000						
42.6454	807.0000						
42.2727	839.0000						
41.9205	683.0000						
41.5895	746.0000						
41.2800	896.0000						
40.9926	728.0000						
40.7277	740.0000						
40.4857	1041.0000						
40.2672	843.0000						
40.0724	830.0000						
39.9018	750.0000						
39.7556	588.0000						
39.6341	921.0000						
39.5375	1052.0000						
39.4660	871.0000						
39.4198	855.0000						
39.3988	755.0000						
39.4033	1061.0000						
39.4332	843.0000						
39.4883	946.0000						
39.5687	1055.0000						
39.6741	802.0000						
39.8043	701.0000						
39.9592	926.0000						
40.1384	741.0000						
40.3416	1097.0000						
40.5684	583.0000						
40.8185	880.0000						
41.0914	841.0000						
41.3866	647.0000						
41.7038	649.0000						
42.0424	843.0000						
42.4018	918.0000						
42.7816	928.0000						
43.1812	732.0000						
43.6001	1005.0000						
44.0377	947.0000						
44.4935	825.0000						
44.9670	732.0000						
45.4575	754.0000						
45.9645	889.0000						
46.4875	694.0000						
47.0259	631.0000						
47.5793	501.0000						
48.1471	676.0000						
48.7288	756.0000						
49.3239	899.0000						
49.9320	905.0000						
50.5525	802.0000						
51.1850	626.0000						
51.8291	451.0000						
52.4844	768.0000						
53.1504	755.0000						
53.8267	644.0000						
54.5130	603.0000						
55.2089	709.0000						
55.9140	853.0000						
56.6280	869.0000						
57.3505	1135.0000						
58.0813	629.0000						
58.8199	828.0000						
59.5663	550.0000						
60.3199	667.0000						
61.0806	685.0000						
61.8482	683.0000						
62.6223	825.0000						
62.5076	832.0000						
61.7215	686.0000						
60.9418	571.0000						
60.1685	891.0000						
59.4021	638.0000						
58.6426	813.0000						
57.8905	421.0000						
57.1460	589.0000						
56.4094	590.0000						
55.6810	608.0000						
54.9611	882.0000						
54.2501	879.0000						
53.5484	831.0000						
52.8562	861.0000						
52.1740	1019.0000						
51.5023	674.0000						
50.8413	781.0000						
50.1915	717.0000						
49.5534	780.0000						
48.9274	982.0000						
48.3140	624.0000						
47.7137	767.0000						
47.1270	850.0000						
46.5543	682.0000						
45.9963	979.0000						
45.4534	1073.0000						
44.9262	846.0000						
44.4153	848.0000						
43.9212	646.0000						
43.4445	673.0000						
42.9857	972.0000						
42.5456	623.0000						
42.1246	725.0000						
41.7233	913.0000						
41.3423	1038.0000						
40.9822	788.0000						
40.6434	794.0000						
40.3267	652.0000						
40.0324	515.0000						
39.7611	950.0000						
39.5133	830.0000						
39.2893	898.0000						
39.0897	809.0000						
38.9148	761.0000						
38.7648	662.0000						
38.6402	786.0000						
38.5411	971.0000						
38.4678	755.0000						
38.4203	512.0000						
38.3989	896.0000						
38.4035	651.0000						
38.4341	826.0000						
38.4907	646.0000						
38.5731	824.0000						
38.6812	1116.0000						
38.8148	665.0000						
38.9736	776.0000						
39.1573	915.0000						
39.3656	502.0000						
39.5980	1081.0000						
39.8542	729.0000						
40.1336	925.0000						
40.4359	689.0000						
40.7604	574.0000						
41.1067	812.0000						
41.4743	831.0000						
41.8625	951.0000						
42.2708	803.0000						
42.6987	674.0000						
43.1454	924.0000						
43.6105	944.0000						
44.0935	686.0000						
44.5936	873.0000						
45.1103	698.0000						
45.6431	622.0000						
46.1914	920.0000						
46.7546	738.0000						
47.3323	771.0000						
47.9239	619.0000						
48.5289	779.0000						
49.1468	802.0000						
49.7771	637.0000						
50.4194	738.0000						
51.0731	632.0000						
51.7380	612.0000						
52.4135	858.0000						
53.0992	770.0000						
53.7948	1043.0000						
54.4998	576.0000						
55.2140	694.0000						
55.9369	749.0000						
56.6682	681.0000						
57.4077	479.0000						
58.1549	668.0000						
58.9096	383.0000						
59.6716	880.0000						
60.4405	644.0000						
61.2160	465.0000						
61.9980	623.0000						
61.8983	738.0000						
61.1044	643.0000						
60.3167	871.0000						
59.5353	506.0000						
58.7606	788.0000						
57.9928	874.0000						
57.2321	687.0000						
56.4789	841.0000						
55.7335	864.0000						
54.9961	727.0000						
54.2672	929.0000						
53.5470	615.0000						
52.8359	658.0000						
52.1343	613.0000						
51.4426	551.0000						
